"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)",vx
18.23235755,-4.712677479,-17.23660469,4.193096161,18.35461592,-5.132346115222022
18.23741177,-3.606534004,-17.56902313,4.062786102,18.38977684,-5.153369677752833
18.24247979,-2.317846775,-17.82288361,3.955720901,18.40313347,-5.1683821178906255
18.2475451,-0.9983864427,-17.9734726,3.701693535,18.37784067,-5.176780992530598
18.252609,0.3099870384,-18.03444481,3.295753479,18.33573785,-5.178523985402313
18.25767791,1.521814346,-17.97616005,2.821322441,18.25974012,-5.173881367224611
18.26274474,2.656930208,-17.85739517,2.316131592,18.20193138,-5.163294873090345
18.26781062,3.989012957,-17.63202858,1.925707817,18.17990668,-5.14646109780999
18.27287645,5.291596889,-17.18690109,1.584724426,18.05275376,-5.122954101921911
18.27794354,6.430011749,-16.62699127,1.184918404,17.86633486,-5.093256878965145
18.28301348,7.311959743,-16.05731773,0.88621521,17.66600083,-5.058421393492056
18.28806343,7.931741238,-15.49656487,0.7621030807,17.42517841,-5.019931429607555
18.2931425,8.349369049,-14.97136307,0.8984975815,17.16569176,-4.9785849801948805
18.29820843,8.578435898,-14.50589561,1.129808426,16.89044218,-4.935707442737297
18.30329854,8.564234734,-14.12022209,1.484987259,16.58107281,-4.892078403131963
18.30833854,8.461738586,-13.81983948,1.77971077,16.30203526,-4.8491729503655545
18.3134263,8.286833763,-13.53122139,1.911568642,15.98185411,-4.806566592138393
18.31849244,8.018630028,-13.28323364,2.009820938,15.64551385,-4.765263710973322
18.32355833,7.754579067,-13.0472784,2.017175674,15.31123666,-4.72531103986218
18.32862416,7.599145889,-12.87605858,2.024751663,15.08772753,-4.686421359615257
18.33369083,7.719167233,-12.78188992,2.078268051,15.07585655,-4.647614940842351
18.33875651,7.999400616,-12.55688763,1.931396484,15.01319851,-4.607802323451679
18.34382317,8.255295753,-12.24173737,1.72304821,14.8653603,-4.566623813499195
18.34888781,8.438760757,-11.91767693,1.524973869,14.68227679,-4.524349120317788
18.35391927,8.566493034,-11.64232063,1.35401535,14.51763721,-4.481568493198173
18.35901312,8.793480873,-11.4127636,1.250671387,14.46169622,-4.437353941655074
18.36408812,8.951478004,-11.19594383,1.148266792,14.38042535,-4.392326108504673
18.36913026,9.006072044,-10.99472046,1.030527115,14.24974378,-4.347053867805189
18.37422067,9.042492867,-10.83302116,1.048426628,14.14991955,-4.301116570150878
18.37924822,9.189391136,-10.64678764,1.070651054,14.10479671,-4.255285715941225
18.38435322,9.359971046,-10.3979702,1.011288643,14.02674399,-4.207938468971667
18.38940624,9.431410789,-10.25964069,0.9020900726,13.96515317,-4.160461854851738
18.3944475,9.350452423,-10.20788193,0.8773336411,13.8708878,-4.113119726983686
18.39951364,9.16693306,-10.1967907,0.9679718018,13.74569648,-4.0662138933382606
18.40461755,8.985953331,-10.14000893,1.114031792,13.59441816,-4.019888544148293
18.40965947,8.908324242,-10.08851433,1.231988907,13.51496056,-3.9747777861578633
18.41472187,8.792978287,-10.09004784,1.305042267,13.44725503,-3.9299722491964593
18.41979062,8.527657509,-10.06825161,1.362064362,13.26445824,-3.886075262850976
18.42485984,8.20088768,-10.13047218,1.486694336,13.11835681,-3.8436749249294904
18.42994583,7.877680302,-10.20425415,1.668931961,12.99884547,-3.802787206944094
18.43499281,7.66628933,-10.20605087,1.762739182,12.88575632,-3.7635621550174423
18.4400589,7.532691002,-10.2146759,1.895019531,12.83246417,-3.725062453882374
18.44512416,7.40067625,-10.22057343,2.194844246,12.80810179,-3.687241759978952
18.45021239,7.287861824,-10.36472416,2.549265862,12.92436433,-3.6498724299368033
18.45525421,7.365353584,-10.54442406,2.912621498,13.1877472,-3.61293299268263
18.46032333,7.685590744,-10.67371845,3.208418846,13.53848301,-3.5747854712266416
18.4653876,8.109805107,-10.79675579,3.257686615,13.8906946,-3.534789396553483
18.47047364,8.441354752,-10.85894966,3.060988426,14.09052547,-3.492699466008833
18.47551916,8.742265701,-10.86046696,2.6163311,14.18527901,-3.449349315674827
18.48058463,8.994889259,-10.85284424,2.072063446,14.24730528,-3.404425802507228
18.48565536,9.167141914,-10.85441875,1.485638618,14.28502781,-3.3583784243422956
18.49070932,9.389521599,-10.79518414,1.113175392,14.35054967,-3.3114861067782013
18.49580666,9.622727394,-10.65289021,0.9830608368,14.38914038,-3.263030158137222
18.50087104,9.797253609,-10.43056011,1.023528099,14.34678962,-3.2138550764412326
18.50593895,9.925118446,-10.15958405,1.227321625,14.25592658,-3.1638794731605944
18.51097,9.909194946,-9.821434021,1.558379173,14.03856319,-3.1139857619651887
18.51603458,9.848392487,-9.447773933,1.968743324,13.78866263,-3.063953820884486
18.52110124,9.890310287,-9.092191696,2.235737801,13.61927718,-3.0139491729860217
18.52616687,10.07209301,-8.726495743,2.311489105,13.52559675,-2.9633880984793235
18.53123302,10.45925999,-8.386851311,2.222294807,13.58948081,-2.911380641478874
18.53629989,10.86808872,-8.0591259,1.977752686,13.67393025,-2.857349189799752
18.54136531,11.28986263,-7.723827839,1.584768295,13.77062109,-2.8012295248360815
18.54643635,11.65830612,-7.351942062,1.076607704,13.82484133,-2.7430439840070733
18.55150718,12.0263443,-6.995771408,0.556016922,13.92418506,-2.682993566062436
18.55656656,12.34146976,-6.674118042,-0.02744579315,14.03055526,-2.6213505505130104
18.56164,12.59134579,-6.307412148,-0.5326595306,14.09287632,-2.5581029786510103
18.56669885,12.64645004,-5.957597733,-0.9477701187,14.01156442,-2.4942658669336994
18.57179916,12.5181036,-5.653243065,-1.275052071,13.79448559,-2.430092354645891
18.5768265,12.29852962,-5.468717575,-1.451877594,13.53767526,-2.367711528219798
18.58189317,11.88429832,-5.28656292,-1.511737823,13.09464186,-2.3064483238004
18.58695958,11.36762714,-5.049721718,-1.626455784,12.54464008,-2.247546429965527
18.59207078,10.81434155,-4.839629173,-1.742886543,11.9753767,-2.1908581907813436
18.5971027,10.26899147,-4.606461525,-1.827041149,11.40218194,-2.13781336823634
18.60217177,9.642468452,-4.426462173,-1.828649998,10.76637014,-2.0873470761629225
18.60723656,9.111536026,-4.241950989,-1.783638,10.20762467,-2.0398545289928696
18.61230854,8.750711441,-4.057402134,-1.780850887,9.808613189,-1.9945560480390294
18.61739942,8.524209023,-3.784149408,-1.734251022,9.486282349,-1.9505837744931374
18.62244604,8.406388283,-3.474829912,-1.632248402,9.241538926,-1.9078626290049505
18.62751218,8.347913742,-3.158296824,-1.554182053,9.05969009,-1.8654228091744816
