time,ax,ay,az,am,gx,gy,gz,gm,button,vx
1647618841.1888273,0.13604736328125,-0.210205078125,0.95196533203125,0.9843439710358802,-1.77001953125,-1.8310546875,-13.7939453125,17.62817463116353,0,0.02156150373775744
1647618841.2947001,0.13385009765625,-0.2120361328125,0.93695068359375,0.9699235813957011,-3.23486328125,-5.9814453125,-4.150390625,5.223767934760647,0,0.025261626117571715
1647618841.400523,0.1124267578125,-0.2259521484375,0.94976806640625,0.9827275966516965,1.15966796875,4.5166015625,-6.16455078125,11.500714414630522,0,0.027710199364810242
1647618841.506744,0.10675048828125,-0.22265625,0.94500732421875,0.9767345162527172,1.64794921875,2.74658203125,-9.46044921875,11.602139442560704,0,0.028728712115844237
1647618841.6126513,0.11297607421875,-0.22796630859375,0.94793701171875,0.981487039846179,1.953125,1.46484375,-12.6953125,17.06748589828711,0,0.029773306984861837
1647618841.7185318,0.151611328125,-0.22723388671875,0.95892333984375,0.9970733201656878,-6.8359375,-3.35693359375,-6.7138671875,5.2098430988460205,0,0.033192580175818866
1647618841.8243792,0.26495361328125,-0.21844482421875,0.97613525390625,1.0347746577576056,-8.9111328125,14.5263671875,-3.35693359375,13.742536773493647,1,0.04465399369364603
1647618841.930394,0.40374755859375,-0.15472412109375,1.0015869140625,1.0909298745290132,-10.6201171875,1.15966796875,30.8837890625,36.07544339780547,1,0.06949860744643956
1647618842.0362794,0.4130859375,-0.00567626953125,0.9111328125,1.0004175197437346,3.84521484375,-25.08544921875,118.95751953125,111.68981657630306,1,0.10215547077241353
1647618842.14222,-0.012451171875,0.015380859375,0.878173828125,0.8525263205293772,24.84130859375,-54.6875,108.154296875,122.57357805910628,1,0.11278314327937551
1647618842.2476978,-0.05767822265625,-0.06243896484375,1.001953125,1.0055523190748499,41.8701171875,-27.40478515625,96.86279296875,111.1018575186005,0,0.09853681481617968
1647618842.3529646,-0.3936767578125,-0.284912109375,1.06109619140625,1.1670824423009383,37.65869140625,4.150390625,38.4521484375,52.78778903176565,0,0.06425378450512653
1647618842.4582748,-0.2047119140625,-0.24334716796875,1.04296875,1.090370865987397,-11.474609375,-4.2724609375,-11.77978515625,17.95139303725896,0,0.022214548492047473
1647618842.5635996,-0.03515625,-0.1640625,0.94903564453125,0.9637536616849545,-8.60595703125,11.71875,-34.85107421875,42.132652798772085,0,-0.0009499526539002504
1647618842.6688576,-0.0260009765625,-0.11297607421875,1.04864501953125,1.055033658759653,-15.07568359375,7.01904296875,-65.36865234375,60.93149155558999,0,-0.014694394760590508
1647618842.77417,-0.181640625,-0.1190185546875,0.931640625,0.9566153809973382,-15.380859375,10.498046875,-118.896484375,113.7416625373339,0,-0.03615924174227984
1647618842.8793352,0.10638427734375,-0.107666015625,0.92047119140625,0.9607435937953769,-4.69970703125,7.87353515625,-124.32861328125,123.29991374623823,0,-0.050632914130983406
1647618842.9850414,0.179443359375,0.00732421875,0.98895263671875,1.0051272959566122,-3.47900390625,21.42333984375,-113.037109375,113.50396066846763,0,-0.046096656825102396
1647618843.090909,0.26641845703125,0.04266357421875,0.98583984375,1.0220954810276068,2.3193359375,17.578125,-85.63232421875,90.80675495639282,0,-0.033082253622706045
1647618843.196675,0.2852783203125,0.04083251953125,0.9444580078125,0.9874471850244688,0.1220703125,14.0380859375,-54.01611328125,40.317867276604005,0,-0.014483462752832563
1647618843.3024943,0.29644775390625,-0.01153564453125,0.9188232421875,0.9562464103911849,5.67626953125,-5.92041015625,-10.009765625,15.305227187388747,0,0.005713515974639451
1647618843.408247,0.18310546875,-0.0633544921875,0.9730224609375,0.9921260574419775,7.32421875,-1.3427734375,2.01416015625,6.566883621246467,0,0.020495270931860432
1647618843.5139856,0.11865234375,-0.08734130859375,0.9927978515625,1.0036704922091475,-0.6103515625,-4.0283203125,-0.3662109375,7.603961515054332,0,0.025875137274852023
1647618843.6198735,0.13677978515625,-0.06170654296875,0.9495849609375,0.9613677782780207,0.9765625,1.15966796875,5.9814453125,5.130221823530969,0,0.028809932855074293
1647618843.7260952,0.156005859375,-0.07470703125,0.97943115234375,0.9945875280029037,-2.38037109375,10.31494140625,-1.28173828125,3.5405651885432556,0,0.033737856184598056
1647618843.8317919,0.12945556640625,-0.0908203125,0.9730224609375,0.9857889136752499,3.90625,-2.9296875,-2.13623046875,6.73159945261828,0,0.03825435059261508
1647618843.9368799,0.10784912109375,-0.08880615234375,0.95892333984375,0.9690469221414862,0.6103515625,2.50244140625,-6.591796875,5.514484990127782,0,0.04021448800922371
1647618844.042091,0.14483642578125,-0.08917236328125,0.9686279296875,0.9834476939710333,0.732421875,1.8310546875,-11.71875,8.410679965228335,0,0.042986038059461856
1647618844.147199,0.22906494140625,-0.059326171875,0.9598388671875,0.9885752338666866,-8.056640625,-2.13623046875,-4.69970703125,7.439782473604126,1,0.05212525248352903
1647618844.252235,0.21881103515625,-0.018310546875,0.9891357421875,1.0132142230080605,-6.591796875,10.986328125,9.033203125,14.14831258127811,1,0.06514320553396828
1647618844.3574817,0.53466796875,0.1212158203125,0.9180908203125,1.0693240230366858,-6.89697265625,7.080078125,63.41552734375,61.35162705010375,1,0.09426914765062974
1647618844.4625812,0.58941650390625,0.33380126953125,0.92926025390625,1.13099279753108,15.380859375,-36.2548828125,176.81884765625,184.8059567875755,1,0.14282952776993624
1647618844.5680919,-0.14373779296875,0.1768798828125,1.0579833984375,1.0822550149759773,37.17041015625,-50.59814453125,169.73876953125,182.93784034379345,1,0.1557904081128072
1647618844.6743214,-0.35760498046875,-0.06005859375,1.0770263671875,1.1364304432548373,24.90234375,-29.4189453125,104.18701171875,108.26778270318181,1,0.11853874671796802
1647618844.7801666,-0.238037109375,-0.24078369140625,0.9949951171875,1.0510250875758356,8.72802734375,-3.11279296875,33.8134765625,45.13255761648892,1,0.07643129350763048
1647618844.885936,-0.1065673828125,-0.17266845703125,1.04296875,1.0560511674182065,0.244140625,5.615234375,-17.08984375,22.382100278697393,0,0.04763004945561989
1647618844.9917257,0.0849609375,-0.0662841796875,1.04736328125,1.052892110469297,-15.380859375,12.939453125,-41.56494140625,46.55510306008827,0,0.03590821404795862
1647618845.0976996,-0.144287109375,-0.0648193359375,0.9949951171875,1.007489751545959,-15.7470703125,9.1552734375,-86.24267578125,88.3802129322214,0,0.022167303499009
1647618845.2034779,0.03240966796875,-0.02105712890625,0.9320068359375,0.932807874907716,-12.87841796875,2.86865234375,-111.6943359375,122.73722241629899,0,0.005672383612545677
1647618845.3093054,0.1820068359375,0.028564453125,1.00469970703125,1.0214518674998787,-9.33837890625,13.916015625,-120.7275390625,124.07138228148905,0,0.006435228585905865
1647618845.415137,0.18951416015625,0.08953857421875,0.9964599609375,1.0182657938497293,-15.44189453125,2.74658203125,-114.19677734375,118.61932554128985,0,0.015511401290132202
1647618845.5217712,0.346435546875,0.13421630859375,0.8660888671875,0.9424126121276392,-10.6201171875,2.86865234375,-76.11083984375,80.82144856749194,0,0.03342325533885742
1647618845.6277459,0.33251953125,0.0904541015625,0.93109130859375,0.9928152940456854,-1.52587890625,11.5966796875,-39.0625,43.063363034772834,0,0.05880180952517549
1647618845.7340896,0.35723876953125,0.047607421875,0.958740234375,1.0242406172785845,0.18310546875,3.11279296875,-9.765625,8.004918389580457,0,0.08484317574038869
1647618845.8402297,0.21624755859375,-0.02105712890625,0.96917724609375,0.9932325727750762,8.30078125,-3.173828125,7.32421875,13.286892309494727,0,0.1046641207052744
1647618845.9459825,0.11370849609375,-0.0157470703125,0.97796630859375,0.9846805030322349,-2.8076171875,-0.30517578125,-7.38525390625,7.6746703452970095,0,0.1115357229617075
1647618846.0519085,0.1710205078125,-0.04669189453125,0.96807861328125,0.9841769904848978,-1.77001953125,1.64794921875,-0.48828125,12.577833800173307,0,0.11602322675607865
1647618846.1577208,0.24810791015625,0.03900146484375,0.990966796875,1.0222983135321888,-6.65283203125,-4.08935546875,4.2724609375,8.891881763415192,1,0.12761646893050055
1647618846.2635314,0.6624755859375,0.21002197265625,0.92266845703125,1.1551191334932014,0.18310546875,-0.244140625,87.34130859375,78.60060405990481,1,0.1652101169747766
1647618846.36932,0.29388427734375,0.29681396484375,0.861328125,0.9572630971222805,23.4375,-7.99560546875,131.28662109375,144.3925269127227,1,0.205217193068529
1647618846.4751883,0.0560302734375,0.1644287109375,1.01239013671875,1.0271854659444215,38.330078125,-28.076171875,148.49853515625,159.5644367308174,1,0.21315279648260912
1647618846.580933,-0.265869140625,-0.0443115234375,1.0997314453125,1.1322805142080068,29.052734375,4.638671875,122.0703125,124.17011148466034,1,0.19148362402775093
1647618846.6868203,-0.29534912109375,-0.1761474609375,1.0279541015625,1.0839504906796922,9.521484375,-7.14111328125,36.4990234375,38.714094908947416,1,0.15118199853168335
1647618846.7928717,-0.0113525390625,-0.16827392578125,1.00140380859375,1.0155070566505517,2.86865234375,8.36181640625,-14.892578125,6.727447646471416,1,0.12431377690809313
1647618846.8987606,0.13238525390625,-0.03369140625,1.0484619140625,1.0573236739743066,-15.44189453125,4.0283203125,-16.54052734375,23.497663209269003,0,0.12013288290036143
1647618847.0044885,-0.00164794921875,-0.0487060546875,0.99151611328125,0.9927130493733856,-8.30078125,8.1787109375,-34.5458984375,31.59835487939302,0,0.1164713812933769
1647618847.1105268,-0.17138671875,-0.08514404296875,0.9444580078125,0.9636513082739587,-11.77978515625,-0.79345703125,-96.49658203125,89.92603928694787,0,0.09669339431129628
1647618847.2164023,0.07177734375,-0.0406494140625,1.00836181640625,1.0479394728303646,-10.19287109375,3.41796875,-112.24365234375,110.92778217036913,0,0.08083274930395418
1647618847.3221965,0.19024658203125,0.037353515625,0.95855712890625,0.9779676970540047,-16.11328125,-14.58740234375,-89.84375,97.72565282846107,0,0.08411362777696921
1647618847.4279258,0.20672607421875,0.14300537109375,0.955078125,0.9876033772608682,-13.0615234375,4.39453125,-91.73583984375,87.08333023807454,0,0.09452652239706366
1647618847.5336995,0.415283203125,0.20819091796875,0.90948486328125,1.0212572220846934,-3.35693359375,9.1552734375,-55.60302734375,50.84554563328042,0,0.1168452610800159
1647618847.6395833,0.38470458984375,0.10565185546875,0.90216064453125,0.9929906980728556,8.23974609375,15.44189453125,-30.6396484375,27.452728542185646,0,0.14860976584022864
1647618847.7455897,0.2274169921875,0.03515625,1.005615234375,1.0316086708906427,14.7705078125,-6.7138671875,-11.90185546875,12.791489377279104,0,0.17045352515851847
1647618847.8514214,0.20892333984375,0.0194091796875,0.9517822265625,0.9746358730253463,4.33349609375,3.11279296875,3.60107421875,2.963820933149166,0,0.182959665627277
1647618847.9571447,0.19024658203125,0.0091552734375,0.97119140625,0.98969203724196,0.54931640625,4.150390625,4.33349609375,3.728144056170765,0,0.19348812439857285
1647618848.063088,0.21807861328125,0.029296875,1.010009765625,1.0337003023668447,-2.13623046875,5.18798828125,6.103515625,10.34091185618315,0,0.20452344362420263
1647618848.1688905,0.240234375,0.04156494140625,0.99224853515625,1.0217618875283367,-13.7939453125,20.01953125,9.21630859375,31.607018979301646,1,0.2181885282465373
1647618848.274744,0.31146240234375,0.144287109375,0.919189453125,0.9811915453884474,-15.31982421875,19.95849609375,41.32080078125,41.82672058928338,1,0.23680270578333873
1647618848.3805487,0.333251953125,0.23583984375,0.8990478515625,0.9874028233506317,3.0517578125,7.080078125,91.6748046875,94.04978900710333,1,0.26032913621456827
1647618848.4863844,0.267333984375,0.25927734375,0.94573974609375,1.0164230750653682,25.45166015625,-9.70458984375,147.03369140625,153.5943613205131,1,0.2815272779989755
1647618848.5921116,-0.13348388671875,0.12396240234375,1.02978515625,1.0457734425970162,21.1181640625,-13.48876953125,147.94921875,152.4424355549736,1,0.2780303591294796
1647618848.6981032,-0.38360595703125,-0.122314453125,1.01715087890625,1.0939425333046,15.07568359375,-3.2958984375,95.27587890625,92.85493583794272,0,0.24002760849107288
1647618848.804184,-0.347900390625,-0.25469970703125,0.99261474609375,1.0822156239500482,5.4931640625,-0.1220703125,21.05712890625,8.444054494883428,0,0.19062015295203308
1647618848.9101357,-0.14813232421875,-0.107666015625,1.061279296875,1.0769628138308704,-10.986328125,-6.103515625,-45.7763671875,45.14283281197591,0,0.153747198311612
1647618849.0161643,-0.05548095703125,-0.04010009765625,1.017333984375,1.0046916312700824,-8.6669921875,0.732421875,-71.044921875,73.90462756644344,0,0.13234993144869803
1647618849.1219556,-0.09979248046875,-0.0322265625,0.957275390625,0.9630022139044742,-13.671875,-2.62451171875,-102.96630859375,105.56135703688273,0,0.11355750665534287
1647618849.2276978,0.07159423828125,0.0538330078125,0.9752197265625,0.9793248913214911,-9.1552734375,-0.8544921875,-110.90087890625,113.93815343400547,0,0.10149241273466031
1647618849.3334777,0.19940185546875,0.1798095703125,0.98236083984375,1.0183935394526342,-19.83642578125,-7.080078125,-114.990234375,108.19594913746823,0,0.10524737876694415
1647618849.4392378,0.27630615234375,0.19024658203125,0.92413330078125,0.9812342744223206,-13.671875,-0.42724609375,-73.79150390625,70.37800810230704,0,0.11982683166133937
1647618849.5450404,0.4244384765625,0.170654296875,0.9495849609375,1.0540315495597226,2.0751953125,2.8076171875,-45.166015625,38.82857853952708,0,0.146316857477359
1647618849.6510038,0.34918212890625,0.03753662109375,0.9927978515625,1.0530834397794662,6.28662109375,2.13623046875,9.8876953125,14.01803616608145,0,0.17670827197143807
1647618849.7572334,0.0450439453125,0.01776123046875,0.93365478515625,0.9349094481083411,3.84521484375,3.72314453125,5.37109375,7.764669870014282,0,0.187024545542954
1647618849.863153,0.16900634765625,0.01409912109375,0.9993896484375,1.0136772662774634,2.13623046875,2.0751953125,-2.13623046875,12.425114910891514,0,0.1877686556428671
1647618849.9691744,0.11334228515625,-0.0098876953125,0.97100830078125,0.9776509399111342,-3.7841796875,3.72314453125,0.06103515625,13.949170687509085,0,0.19213401448796505
1647618850.0751133,0.19500732421875,0.02838134765625,0.973388671875,0.9931358738502593,-3.7841796875,8.36181640625,6.2255859375,12.096977039912943,1,0.19787323432392442
1647618850.1809232,0.343505859375,0.16680908203125,0.9898681640625,1.0609715017367478,-14.404296875,5.615234375,39.4287109375,45.95404158439818,1,0.2157822619439685
1647618850.2867243,0.35797119140625,0.26312255859375,0.89154052734375,0.9961030903546597,-6.2255859375,10.07080078125,97.7783203125,99.01561668556086,1,0.2423106751215528
1647618850.3924737,0.1673583984375,0.22998046875,0.88055419921875,0.9268928505824229,13.0615234375,-11.29150390625,126.3427734375,129.4036286232958,1,0.2595123744889861
1647618850.498235,-0.11334228515625,0.07177734375,0.99407958984375,1.0030915669190748,33.87451171875,-11.71875,125.18310546875,128.5525150167666,1,0.2517926736021764
1647618850.6039433,-0.37939453125,-0.172119140625,1.02740478515625,1.1086594614550747,16.54052734375,-13.48876953125,83.0078125,79.84044693387192,1,0.21517863698245493
1647618850.7100291,-0.3006591796875,-0.210205078125,1.0283203125,1.0917988744727645,7.6904296875,-5.9814453125,3.173828125,7.494411373144009,1,0.16849804599478377
1647618850.8158722,-0.0234375,-0.114990234375,1.058349609375,1.062916584602135,-5.859375,1.89208984375,-30.21240234375,18.566429037043616,1,0.14076204595912714
1647618850.9216733,0.08258056640625,-0.0087890625,1.07171630859375,1.074929134256496,-17.4560546875,8.1787109375,-34.60693359375,39.22856318285991,0,0.13331063631339932
1647618851.0275714,-0.02545166015625,-0.04833984375,0.9111328125,0.9127691545580645,-15.56396484375,8.30078125,-50.78125,52.278490806593595,0,0.12574574463651517
1647618851.1333814,-0.15948486328125,-0.07049560546875,1.0052490234375,1.0202600899419187,-6.34765625,4.08935546875,-95.703125,98.78185078463254,0,0.10538069191679825
1647618851.2390985,0.11956787109375,0.01263427734375,0.983642578125,0.9909635827124462,-20.3857421875,-5.7373046875,-110.53466796875,114.75326840310784,0,0.09269901736988687
1647618851.34591,0.17706298828125,0.09869384765625,0.9495849609375,0.9709806256681719,-12.14599609375,-9.33837890625,-89.35546875,89.601459536043,0,0.09785966202034616
1647618851.4520226,0.20361328125,0.23822021484375,0.81903076171875,0.8769370716894057,7.75146484375,4.94384765625,-66.58935546875,81.93334913615107,0,0.10744566555367784
1647618851.55794,0.40264892578125,0.1512451171875,1.02154541015625,1.1084025748423523,13.73291015625,12.0849609375,-39.61181640625,47.422902443327615,0,0.12896079481870404
1647618851.6640258,0.2552490234375,0.07012939453125,1.05303955078125,1.0858003920853474,-2.62451171875,-0.79345703125,2.685546875,6.497879672844622,0,0.15324902474822014
1647618851.7700734,0.11370849609375,0.04248046875,0.92999267578125,0.937880903588452,3.173828125,11.71875,7.080078125,12.616868856557717,0,0.1622077970328974
1647618851.8761375,0.09613037109375,0.0062255859375,0.98638916015625,0.9910819246866727,-4.0283203125,5.2490234375,1.15966796875,10.284740771382019,0,0.16272957451437836
1647618851.982251,0.1878662109375,0.01409912109375,1.03143310546875,1.0484973769564419,-16.357421875,1.40380859375,1.64794921875,14.004210358407484,0,0.16718615915597188
1647618852.0882585,0.3636474609375,0.1402587890625,0.97760009765625,1.052432399108408,-20.263671875,6.9580078125,27.40478515625,32.67713052594019,1,0.18581771529716212
1647618852.194136,0.3504638671875,0.27337646484375,0.85162353515625,0.9606363824915816,-6.8359375,0.30517578125,75.5615234375,79.51590256915199,1,0.21303410052059923
1647618852.3000472,0.2764892578125,0.2552490234375,0.89300537109375,0.9690495170288207,28.9306640625,-19.34814453125,132.50732421875,139.01339371133838,1,0.23564367114304338
1647618852.4059122,-0.0670166015625,0.15179443359375,1.05889892578125,1.0718207452628072,35.5224609375,-8.544921875,147.4609375,154.08148399059522,1,0.23614510811021325
1647618852.5117817,-0.41729736328125,-0.1300048828125,1.07647705078125,1.1618266651335187,20.01953125,0.79345703125,90.9423828125,100.1715224727984,1,0.19992110863677232
1647618852.6177938,-0.19317626953125,-0.1541748046875,1.0264892578125,1.0558253349465034,7.14111328125,0.6103515625,29.296875,25.317821296565967,1,0.15696110032440636
1647618852.7239451,-0.0889892578125,-0.14556884765625,0.97393798828125,0.9929513956769906,-2.3193359375,7.99560546875,-14.58740234375,20.91298176563369,1,0.1313698413330713
1647618852.82991,-0.00146484375,-0.02197265625,1.0960693359375,1.0962905329210706,-11.474609375,6.2255859375,-31.494140625,35.994289971878615,0,0.11598087155580294
1647618852.9356844,-0.08331298828125,-0.09393310546875,0.992431640625,1.0003424631759785,-14.892578125,-10.19287109375,-62.98828125,60.50976261865254,0,0.10091976902476751
1647618853.0417101,-0.04779052734375,-0.0626220703125,1.02777099609375,1.030785466819142,-16.05224609375,-10.3759765625,-83.80126953125,93.50556057317019,0,0.08336702871165477
1647618853.1476238,0.12103271484375,0.0355224609375,0.88458251953125,0.8935306358227226,-16.05224609375,-15.13671875,-97.0458984375,97.37703461535263,0,0.07665434708615072
1647618853.2534356,0.11370849609375,0.14337158203125,0.92962646484375,0.9474652483104242,-9.6435546875,-2.99072265625,-87.34130859375,83.62426735538521,0,0.07849236271431442
1647618853.3592665,0.172119140625,0.26861572265625,0.93914794921875,0.9918559752047732,-9.8876953125,10.43701171875,-87.58544921875,91.18431732082827,0,0.0830339710693807
1647618853.4651563,0.5767822265625,0.1666259765625,0.94830322265625,1.122372912647143,12.75634765625,4.150390625,-51.45263671875,49.5186238486722,0,0.11209549829945906
1647618853.570946,0.2186279296875,0.07159423828125,1.04150390625,1.0666087817604557,-1.708984375,-13.916015625,-2.197265625,11.14472538203695,0,0.14358961771358741
1647618853.6769917,0.16754150390625,0.03936767578125,0.93548583984375,0.9511854319614824,-3.0517578125,9.46044921875,7.9345703125,6.047410591319281,0,0.1534608538029716
1647618853.7831004,0.134765625,0.0318603515625,0.95599365234375,0.9659713862247005,0.79345703125,-3.60107421875,-4.5166015625,6.960684278272909,0,0.1588886902609375
1647618853.8889263,0.17633056640625,0.03057861328125,0.99627685546875,1.0122228474906372,-7.32421875,8.11767578125,-10.25390625,8.889577217240006,0,0.16476711753930437
1647618853.9949832,0.150146484375,0.0113525390625,0.9854736328125,0.9969107923390156,-2.01416015625,1.40380859375,2.44140625,5.963356537145622,1,0.17147400131361798
1647618854.1011815,0.31842041015625,0.15875244140625,1.0059814453125,1.067048529153921,-16.9677734375,8.30078125,23.4375,28.51726840783553,1,0.18573467658861778
1647618854.2071571,0.5174560546875,0.26019287109375,0.9803466796875,1.138657416027783,-13.24462890625,1.0986328125,88.8671875,92.44547648186841,1,0.2194283804026782
1647618854.313148,0.41748046875,0.3431396484375,0.75494384765625,0.9284260731105919,29.60205078125,-0.732421875,148.681640625,160.80154120373282,1,0.25837666729203196
1647618854.4190714,-0.07379150390625,0.19537353515625,1.0550537109375,1.0755251448716512,48.095703125,4.21142578125,180.60302734375,188.44945248136892,1,0.26598673509724907
1647618854.5249162,-0.53265380859375,-0.0399169921875,1.02996826171875,1.1602362113908822,30.029296875,16.29638671875,118.22509765625,117.69213107797889,1,0.22330773945723198
1647618854.6309428,-0.35650634765625,-0.2318115234375,1.02886962890625,1.1132861589022376,-1.40380859375,3.7841796875,14.83154296875,16.693756816467012,0,0.1655677384027513
1647618854.7369032,-0.24444580078125,-0.13897705078125,1.03143310546875,1.0690755919112316,-8.36181640625,2.38037109375,-42.48046875,55.15798771311878,0,0.12313314575876577
1647618854.8430424,0.1014404296875,0.05181884765625,1.0081787109375,1.0145933505277893,-20.6298828125,8.36181640625,-62.3779296875,71.30753264817062,0,0.10492999351699839
1647618854.9489334,0.25140380859375,0.075439453125,0.87799072265625,0.9163856694283723,-8.30078125,15.93017578125,-25.57373046875,34.62415263450833,0,0.1130224073174759
1647618855.0549977,0.214599609375,0.07562255859375,0.9722900390625,0.9985588033622885,-0.06103515625,-0.79345703125,-11.29150390625,7.588758971262872,0,0.1271291430879501
1647618855.1609159,0.19647216796875,-0.01556396484375,0.97283935546875,0.9926026200533883,8.23974609375,1.5869140625,8.6669921875,17.707980844317998,0,0.13830731118214318
1647618855.2667797,0.08917236328125,-0.030029296875,0.9854736328125,0.9899554282959593,4.57763671875,-4.08935546875,14.83154296875,12.372234170262058,0,0.14284064726525686
1647618855.3727155,0.18896484375,0.04119873046875,0.95709228515625,0.9764377552467496,7.4462890625,6.65283203125,36.31591796875,37.936725297461955,0,0.14697941339254614
1647618855.4786108,0.150146484375,-0.005859375,0.92138671875,0.9335586668948311,14.16015625,4.08935546875,49.1943359375,46.21397277718078,0,0.15434502997231905
1647618855.5844502,-0.03570556640625,-0.0574951171875,1.02886962890625,1.031093249545588,14.83154296875,-13.61083984375,25.0244140625,31.129126432264577,0,0.14981726453552258
1647618855.6904795,-0.01959228515625,-0.0369873046875,1.0389404296875,1.0397832152833286,-1.52587890625,-5.06591796875,6.9580078125,12.335294169199083,0,0.13628274185321063
1647618855.7964957,0.05255126953125,-0.0369873046875,0.97613525390625,0.978248296986001,-3.173828125,1.03759765625,7.32421875,7.756269272650444,0,0.12742821841238766
1647618855.9026704,0.00311279296875,-0.030029296875,0.97503662109375,0.9755039008762549,-4.57763671875,0.3662109375,-8.36181640625,5.682828661623218,1,0.1197658054457861
1647618856.0086198,-0.1563720703125,-0.25250244140625,1.08013916015625,1.1827419634136587,-6.591796875,3.35693359375,-32.5927734375,33.907158044003296,1,0.10105200087855337
1647618856.1148667,-0.62384033203125,-0.10382080078125,1.04498291015625,1.2214519233528374,-28.9306640625,-6.7138671875,-131.16455078125,135.2283577596805,1,0.04897971268947003
1647618856.2207944,-0.02508544921875,0.23785400390625,0.98529052734375,1.0139039551210292,-32.8369140625,10.80322265625,-182.9833984375,190.6763093716098,1,0.004017332503281068
1647618856.3267462,0.32794189453125,0.32574462890625,0.900146484375,1.0118888984383059,-17.51708984375,9.8876953125,-144.71435546875,140.2059510308731,1,0.009466231505211909
1647618856.4326918,0.22906494140625,0.31585693359375,0.85345458984375,0.9384141339547583,0.244140625,26.4892578125,-104.736328125,110.78425622581668,1,0.028377880931657273
1647618856.538584,0.53704833984375,0.21075439453125,0.954345703125,1.115174450575475,6.34765625,5.0048828125,-37.90283203125,43.22314814146752,1,0.05835136606619926
1647618856.6446226,0.36749267578125,0.0889892578125,1.01531982421875,1.0834409537258944,7.14111328125,-7.38525390625,36.1328125,32.429489712260185,1,0.09570562711014646
1647618856.750814,0.038818359375,0.07470703125,0.986572265625,0.990157987819722,-12.0849609375,-9.82666015625,18.00537109375,29.00005019528879,0,0.10665983819344547
1647618856.856641,0.33453369140625,0.186767578125,0.889892578125,0.968867235242543,-7.4462890625,-0.8544921875,60.6689453125,58.47085143838629,0,0.11583247882954312
1647618856.9627545,0.2808837890625,0.1739501953125,0.86077880859375,0.9163029063655173,10.009765625,10.3759765625,118.83544921875,118.0997468556833,0,0.1378731664939551
1647618857.0687544,0.028564453125,0.07452392578125,0.998291015625,1.001476258018019,34.1796875,9.09423828125,130.615234375,139.1626458196305,0,0.14367392266576645
1647618857.175635,-0.08990478515625,-0.0230712890625,1.072998046875,1.0770050897607502,27.83203125,-6.9580078125,132.4462890625,124.71071684431344,0,0.1297078084491659
1647618857.282007,-0.2559814453125,-0.10784912109375,1.00836181640625,1.0459213574887372,6.103515625,-20.69091796875,96.923828125,101.81282445482387,0,0.10067433626390995
1647618857.3879578,-0.129638671875,-0.13165283203125,0.96826171875,0.9857329300698372,10.55908203125,-0.244140625,36.07177734375,36.72501125114793,0,0.06965086683048868
