time,ax,ay,az,am,gx,gy,gz,gm,velx,distx,button
1649428811.7723699,-0.00384521484375,0.005859375,0.99151611328125,0.9915408820865339,-0.3662109375,4.8828125,4.08935546875,6.1284889482720795,0,0,0
1649428811.7783995,-0.00384521484375,0.005859375,0.99151611328125,0.9915408820865339,1.5869140625,-3.7841796875,4.2724609375,4.875559187876348,0,0,0
1649428811.7843795,-0.00421142578125,0.0029296875,0.9931640625,0.9931773125768946,0.06103515625,2.74658203125,5.0048828125,4.423680587228291,0,0,0
1649428811.7903833,-0.00421142578125,0.0029296875,0.9931640625,0.9983321564132226,0.6103515625,4.45556640625,3.5400390625,10.731952299444263,0,0,0
1649428811.7964027,-0.00128173828125,0.00897216796875,0.998291015625,0.9983321564132226,-2.01416015625,-1.15966796875,3.2958984375,6.946487258750078,0,0,0
1649428811.8024468,0.0,0.01080322265625,0.99609375,0.9961523319296216,0.48828125,-1.5869140625,2.5634765625,6.919890280664098,0,0,0
1649428811.808462,0.0,0.01080322265625,0.99609375,0.9961523319296216,-0.1220703125,2.86865234375,6.2255859375,7.193090918050287,0,0,0
1649428811.814495,-0.00347900390625,0.00311279296875,0.99078369140625,0.9907946891787628,2.9296875,2.3193359375,6.28662109375,7.582374639660237,0,0,0
1649428811.8205245,-0.00347900390625,0.00311279296875,0.99078369140625,0.9907946891787628,1.64794921875,2.86865234375,4.0283203125,9.746915060231915,0,0,0
1649428811.8265476,-0.00347900390625,0.00311279296875,0.99078369140625,0.9907946891787628,1.46484375,-0.06103515625,5.79833984375,4.969776119585518,0,0,0
1649428811.8325284,0.003662109375,0.01007080078125,0.99554443359375,0.995602104925934,-1.46484375,-4.45556640625,-0.18310546875,4.47766818626861,0,0,0
1649428811.8385365,0.003662109375,0.01007080078125,0.99554443359375,0.995602104925934,4.69970703125,5.67626953125,-5.18798828125,9.824574883075002,0,0,0
1649428811.8445299,0.003662109375,0.01007080078125,0.99554443359375,0.995602104925934,5.2490234375,-2.685546875,-1.15966796875,5.430414164925592,0,0,0
1649428811.8505237,-0.009521484375,0.00531005859375,0.99444580078125,0.9945055585960463,1.953125,-2.38037109375,1.03759765625,1.4686534931049762,0,0,0
1649428811.856514,-0.009521484375,0.00531005859375,0.99444580078125,0.9945055585960463,-8.30078125,2.9296875,-5.06591796875,8.944305962983915,0,0,0
1649428811.862534,-0.00897216796875,0.00897216796875,0.98822021484375,0.9883016708586232,2.5634765625,1.46484375,0.8544921875,5.501634636633284,0,0,0
