true,highpass,lowpass,high_low
0.07672119140625,0.07672119140625,0.0,0.07596157564975248
0.07672119140625,0.07596909659783661,0.0,0.0752169273245907
-0.01190185546875,0.07435436511871604,-0.0738525390625,0.07288697002781291
-0.01190185546875,0.07204747670606476,-0.061543782552083336,0.07072479097083557
-0.05584716796875,0.06947160325856244,-0.08790757921006946,0.06791339353115025
-0.05584716796875,0.06668804143709182,-0.07325631600839123,0.0653024537396118
0.07745361328125,0.06542276224992505,0.05003705436800731,0.06527042850851993
0.07745361328125,0.06539105410032912,0.041697545306672766,0.06515646490435233
0.07745361328125,0.06527821884867804,0.03474795442222731,0.0649759390028716
0.07745361328125,0.06509948033236049,0.028956628685189424,0.06474163031605186
0.06243896484375,0.06471883164800928,0.011618316873074516,0.06419308397697032
0.06243896484375,0.06417571646079984,0.0096819307275621,0.06363617402779749
-0.0076904296875,0.06292997003061632,-0.050372886503073255,0.06180815956988672
-0.0076904296875,0.06112005472575418,-0.04197740541922772,0.060099287793625646
0.00347900390625,0.05953869092345361,-0.025673309854564764,0.05869500774743362
0.00347900390625,0.05814831464009517,-0.021394424878803973,0.05736076276367042
0.0596923828125,0.057383848110688536,0.029015795022871695,0.057102976297937875
0.0596923828125,0.057128613986200866,0.024179829185726406,0.05680238839411696
0.0596923828125,0.05683100220023956,0.020149857654772008,0.056467822551274534
0.0596923828125,0.05649974889049459,0.01679154804564334,0.05610659838708022
-0.06207275390625,0.05493650579011656,-0.08747799056092222,0.05352646127178944
-0.06207275390625,0.052381914586858355,-0.07289832546743517,0.05114151617047921
-0.0721435546875,0.04992087190455863,-0.06914093854057099,0.04874204209817121
-0.0721435546875,0.047545155001283375,-0.05761744878380916,0.04650394110242107
0.063720703125,0.046674404092743635,0.0652056741905757,0.046857882014504346
0.063720703125,0.047024840639360736,0.05433806182547976,0.047097248769916375
0.113525390625,0.047754953144719184,0.0867856244378998,0.048141395434750676
0.113525390625,0.04878876172376305,0.07232135369824984,0.049021757683906486
0.113525390625,0.04966040751500642,0.06026779474854152,0.04976543115098202
0.113525390625,0.050396717878447544,0.05022316229045127,0.050394999506289166
-0.06060791015625,0.049295960796759075,-0.10325844874233228,0.04778552109835223
-0.06060791015625,0.0467123188087027,-0.0860487072852769,0.04539785320381182
-0.06060791015625,0.044348291190345855,-0.0717072560710641,0.04319922636597546
-0.06060791015625,0.042171432935062335,-0.05975604672588675,0.04116224996812225
-0.06060791015625,0.04015462462035618,-0.04979670560490562,0.03926401739040309
0.005859375,0.038933278356834744,0.013892149626120315,0.03868534638920391
0.005859375,0.03836033677148902,0.011576791355100263,0.03809515315350497
-0.04779052734375,0.03724479988125492,-0.03506092582387478,0.036528901606946704
-0.04779052734375,0.03569405577575169,-0.02921743818656232,0.03505136771671888
-0.04779052734375,0.03423115093394195,-0.0243478651554686,0.03365116067563095
-0.04779052734375,0.03284480732890441,-0.020289887629557173,0.032318721240206766
-0.02947998046875,0.03170685290645472,-0.0016494506287976474,0.03137659247541262
-0.02947998046875,0.030774052149232792,-0.0013745421906647052,0.030455749234976383
-0.00787353515625,0.030076251369716714,0.01685991926819608,0.02994539659643433
-0.00787353515625,0.02957095172759587,0.014049932723496734,0.02941727827210974
-0.01300048828125,0.02899730038544281,0.007435816332080612,0.02878382034531051
-0.01300048828125,0.02837011431930496,0.006196513610067176,0.028150573718223396
-0.01300048828125,0.027743137460802866,0.005163761341722647,0.02751957928140603
-0.01300048828125,0.027118390493656958,0.004303134451435538,0.026892496869476548
-0.06610107421875,0.025971768442860445,-0.04066454290505372,0.025312002983970208
-0.06610107421875,0.024406923011666047,-0.03388711908754477,0.023829754278010495
-0.0281982421875,0.023314625600134153,0.0033464274530876914,0.023116920667985177
-0.0281982421875,0.022608849748623937,0.002788689544239743,0.02241261053867954
-0.0281982421875,0.021911512986935187,0.00232390795353312,0.021717576303436157
-0.0281982421875,0.02122336027877342,0.0019365899612776006,0.02103240215681802
-0.005126953125,0.020773398639176256,0.020839899186481336,0.020774057060436703
-0.005126953125,0.02051761141503634,0.017366582655401114,0.020486413110485494
0.02142333984375,0.020495689612795045,0.036597396353459266,0.020655112451811522
0.02142333984375,0.020662718663612894,0.03049783029454939,0.020760096006493454
0.0084228515625,0.020637945071404408,0.014581118344416158,0.020577976489949076
0.0084228515625,0.020457628718390172,0.012150931953680133,0.020375384195967298
0.0084228515625,0.020257042288705247,0.010125776628066777,0.020156732727708827
0.0084228515625,0.020040555686469137,0.008438147190055647,0.019925680354821475
0.04119873046875,0.020136304613375226,0.034345021746921375,0.0202769849810341
0.04119873046875,0.02048413097596198,0.028620851455767815,0.02056469256487095
0.0406494140625,0.020763551193560346,0.02339294587459818,0.02078958480426369
0.0406494140625,0.020986216777117515,0.019494121562165154,0.020971443557167492
0.0234375,0.020995859957591578,0.0019018395830542926,0.02080681025091299
0.0234375,0.020832856684072268,0.0015848663192119094,0.020642282522043948
