"t (s)","a (m/s²)",vx
1.395211838,-0.008947193623,0.010129169099992855
1.400301942,-0.00653347373,0.010089769996584768
1.405361317,-0.01601731777,0.01003272354121211
1.410428765,0.007838129997,0.010011999736851154
1.415493297,0.0006676614285,0.01003353866328104
1.420535536,-0.0492027998,0.009911175779497461
1.425619859,0.001062750816,0.009788796000362221
1.430676422,0.01289823651,0.00982409330634028
1.435707047,-0.0133678019,0.009822912202645246
1.440761578,-0.01566803455,0.009749530934921516
1.445823297,0.0200074017,0.009760513263497082
1.45089512,-0.001517683268,0.009807401553100554
1.455960745,0.01509311795,0.009841785583756058
1.461063349,0.0006832778454,0.009882035933901653
1.466132047,0.02439951897,0.009945604494927967
1.471165692,-0.01136654615,0.00997840617416324
1.476246995,0.005427896976,0.009963318136231341
1.481291213,0.02203279734,0.010032577000511975
1.486356578,0.002762198448,0.010095374852431817
1.491425588,-0.009171932936,0.010079129348323309
1.496492828,-0.006692945957,0.010038933773862425
1.501688192,0.01940891147,0.010071965808588169
1.506680901,0.01208487153,0.010150585455502242
1.51174538,-0.01174974442,0.0101514340776077
1.516815276,-0.002128213644,0.01011625417556928
1.52188439,-0.002146691084,0.010105419185866594
1.52697189,-0.004485547543,0.010088548428859163
1.532012047,-0.006750553846,0.010060232571324924
1.537079234,0.01238355041,0.010074504294804994
1.542143192,0.01943123341,0.010155058659326775
1.547236786,-0.02352112532,0.010144642534880052
1.552274703,0.01950490475,0.010134525841937383
1.557343713,-0.006767094135,0.010166809886630154
1.562409026,0.036021173,0.010240900419619108
1.567492463,0.009562164545,0.010356760431948976
1.57255762,-0.002327263355,0.010375083387152395
1.577604026,0.01909333467,0.010417387588592616
1.582689442,0.009456455708,0.01048998136898508
1.58776163,0.009497851133,0.010538051272838697
1.592832463,0.01191720366,0.010592347356109274
1.597869911,0.004709839821,0.010634226289573914
1.602916995,0.01889333129,0.010693789883205707
1.607998817,0.0307918489,0.01082003550408746
1.613087828,0.0140299201,0.010934084741827693
1.618086265,-0.01462641358,0.010932593974287346
1.623150901,-0.01443654299,0.010858997326231917
1.628218192,0.01415678859,0.01085828852775525
1.633282828,-0.0144982636,0.010857423804440873
1.638348713,0.03077921271,0.010898662512381935
1.643415328,-0.0003350377083,0.010975786969245054
1.648481161,0.01874560118,0.01102241938923682
1.653558036,0.004407078028,0.011081191018363875
1.658618505,-0.009757339954,0.011067653601054673
1.663694234,-0.002525150776,0.011036482303859427
1.668757828,0.01884233952,0.01107779411336992
1.673816422,-0.01698109508,0.011082501753348274
1.678905224,-0.01449203491,0.011002421489928589
1.684074182,0.00697734952,0.010982999943346526
1.689070432,0.02124223113,0.011053495983257808
1.694135692,0.004562050104,0.011118848680039472
1.699200901,-0.004956632853,0.011117849357993733
1.704269651,-0.009699821472,0.01108070440656381
1.709336526,0.02360507846,0.011115932506064342
1.71440012,-0.00264903903,0.011168988943825101
1.71947413,-0.004923254251,0.011149777997909737
1.724553974,0.06640261412,0.011305930776586919
1.729599963,0.02547818422,0.011537745525454352
1.734664547,0.01821556687,0.011648390861789547
1.739734338,0.008580356836,0.011716315728210233
1.744798088,0.01322373748,0.011771520969506555
1.74988137,0.01303055882,0.011838249965408783
1.754960015,0.01299852133,0.011904346194287981
1.760027724,-0.006043314934,0.011921969675312914
1.765073036,0.003473132849,0.011915485990055097
1.770159234,-0.01554134488,0.01188479533210727
1.775188609,-0.01782053709,0.011800900624540839
1.780241005,0.003775566816,0.011765420248724604
1.785309703,0.001439392567,0.01177863677582195
1.790377932,-0.02943870425,0.011707683314096044
1.795413088,-0.0219964385,0.011578191330281781
1.80047663,0.004289954901,0.011533362568593863
1.805575328,-0.00522351265,0.011530982604080005
1.81060663,0.001967936754,0.011522792711321655
1.815671422,-0.005101561546,0.011514857132432894
1.82073762,-0.01691526175,0.01145908633935862
1.825806109,-0.02382731438,0.011355834689885339
1.830871422,-0.01648622751,0.011253734335979607
1.835975015,-0.006827890873,0.01119424145028928
1.841011838,-0.004374116659,0.011166030185697605
1.846072776,0.04066008329,0.011257850699392374
1.851150536,0.03073060513,0.011439103090408145
1.856212047,-0.000336766243,0.01151602246533754
1.861293974,-0.007496893406,0.011496117422098008
1.866466942,-0.01211607456,0.011445388794261437
1.871479859,0.00231090188,0.011420812535853683
1.876551161,-0.0001145899296,0.011426381616447028
1.881594963,0.009458988905,0.011449947265567488
1.88665663,-0.01213717461,0.011443169223466053
1.891721578,0.01411911845,0.011448188444710317
1.89678564,-0.01680976152,0.011441375653047139
1.901877567,-0.01195219159,0.011368148770240366
1.906942776,0.00469622016,0.011349772264344879
1.911988817,0.006953001022,0.0113791634881961
1.917053922,0.004540979862,0.011408272598218826
1.92215012,-0.01205164194,0.011389134687688537
1.927223505,-0.00005760788918,0.01135841724446623
1.93226439,-0.00009590387344,0.011358030326895472
1.937348609,0.0236762166,0.011417974063890637
1.942401474,0.01399540901,0.01151314888315957
1.947472307,0.004392534494,0.01155976997852068
1.952534599,-0.005127519369,0.011557909624494262
1.957562932,0.01388913393,0.011579937782309438
1.962628557,-0.007582217455,0.011595912019193773
1.967704338,0.001952409744,0.0115816241836872
1.972789703,-0.0100273788,0.011561092101180469
1.977833192,0.004276096821,0.01154658883748198
1.982899547,-0.007719933987,0.011537864986659405
1.987931265,-0.0005076527596,0.011517165538494691
1.993031995,0.02812954783,0.01158761145291591
1.998098453,0.02084207535,0.011711667788932564
2.00312814,0.00648266077,0.011780385223953157
2.008194807,0.03257265687,0.011879325368483717
2.01326012,-0.0009404122829,0.01195943897834682
2.01833288,-0.008095413446,0.011936520690684552
2.02340314,-0.01993352175,0.011865463696201116
2.028471109,-0.02455189824,0.011752738331470471
2.033525797,-0.01472255588,0.011653478275497014
2.038613349,-0.02170214057,0.011560822006860219
2.043793349,0.002197086811,0.011510303917624407
2.048782463,0.01645314693,0.011556827988754657
2.053864078,0.03771737218,0.011694464849988236
2.058914078,-0.0006907582283,0.011787957050216286
2.063981422,0.00165989995,0.011790412537460588
2.069048765,0.01354521513,0.011828937304193004
2.074119911,0.01582658291,0.011903411642264683
2.079182203,-0.0127903223,0.011911096861162639
2.084244963,-0.01984375715,0.01182848760512449
2.08931387,-0.0102096498,0.011752318642693145
2.094381213,-0.02916508913,0.011652555988846257
2.099446474,0.004409044981,0.011589858076375156
2.104517411,0.02339807153,0.011660362144364623
2.109578557,0.001896768808,0.011724372584363279
2.11464038,-0.002848684788,0.011721963369262463
2.119726317,0.03277736902,0.011798071070510886
2.124791942,0.011195153,0.011909445223939663
2.129863557,-0.0173830688,0.011893753860644654
2.13490439,0.001893937588,0.011854714798767272
2.139955484,-0.0194747448,0.011810313643855428
2.145022672,0.01628997922,0.011802244740890533
2.150089859,0.004240304232,0.011854260133597676
2.155156526,0.0137258172,0.01189977431088643
2.160206161,0.03981566429,0.012034956780328314
2.165256526,0.02525481582,0.012199271617968676
2.170323036,-0.02006939054,0.012212407622486364
2.175384963,-0.00805786252,0.012141218571636242
2.180449547,-0.01034754515,0.012094610705036764
2.185516474,-0.0007953941822,0.01206638047495592
2.190589651,0.01105266809,0.012092398957991796
2.195649547,0.01810583472,0.012166168453858952
2.200714442,0.01797363162,0.012257537808193024
2.205784234,0.008340418339,0.012324241188177888
2.210849026,-0.008339196444,0.012324244282499898
2.215916161,0.02268585563,0.012360592511947124
2.221001422,-0.001239776611,0.012415121966566245
2.226151213,-0.02496868372,0.012347637919998024
2.231173974,-0.01286718249,0.012252617663397625
2.23624064,-0.0174895525,0.0121757139448752
2.241307567,0.008803009987,0.012153706906477314
2.246374703,0.01111826301,0.012204178806261777
2.251466682,0.008823186159,0.012254949526460838
2.256506057,-0.0410144031,0.012173837719524806
2.261577776,-0.007445782423,0.012050949497694544
2.266642672,-0.01216542721,0.012001285129081872
2.271695588,0.01170441508,0.012000120401297939
2.276776682,0.01162001491,0.012059377211935743
2.281834755,-0.009895563126,0.012063738413439965
2.286917307,-0.01697045565,0.01199546444470897
2.291973453,0.004572212696,0.011964120781449518
2.297066682,-0.0002505481243,0.011975126395111946
2.302107828,0.01159873605,0.01200373033119639
2.307467776,-0.01466420293,0.011995514959660128
2.312215797,-0.00986585021,0.011937280355940213
2.317277567,0.00443893671,0.011923545461966764
2.322357047,0.01625454426,0.011976101523325513
2.327423557,-0.007669717073,0.011997849079721125
2.33249262,-0.010011971,0.011953034284326931
2.33751038,-0.005207806826,0.011914849688134837
2.342573922,-0.0122230351,0.011870718788041005
2.347642099,0.009326726198,0.011863379284959997
2.352706995,0.02357298136,0.011946696083565838
2.357776161,0.01616996527,0.012047427880464139
2.362840015,0.02075567842,0.012140920914715235
2.36790637,-0.01033267379,0.012167324235526347
2.372982411,0.001597642899,0.012145154548056853
2.37804163,0.02768465877,0.012219227336540616
2.383116786,0.01321947575,0.012323024768407612
2.388198036,0.01070025563,0.012383795835944924
2.393240328,-0.05825811625,0.012263895525874247
2.39830939,0.01357266307,0.012150638859540484
2.403468297,0.00868293643,0.012208046143565354
2.408501786,-0.01992356777,0.012179756346463877
2.413559755,0.03490403295,0.01221764171070688
2.418625484,0.01092854142,0.012333729411272263
2.423689755,-0.01527199149,0.01232273120715754
2.42875939,-0.007996618748,0.012263749526725574
2.433826265,0.03732815385,0.012338059137685545
2.438895276,0.01121494174,0.012461091880445422
2.44395663,-0.05046764016,0.012361755979365984
2.449020484,0.03316190839,0.012317939129842772
2.454098349,0.004499495029,0.012413558890978884
2.459166682,-0.01927188039,0.01237612320687195
2.46422637,0.009419381618,0.012351197921968595
2.469293557,0.006981223822,0.012392750389307441
2.474404651,-0.009584486485,0.012386097629218797
2.479438192,-0.0307623744,0.012284553839975825
2.484503297,0.02901083231,0.012280117967676932
2.489568401,-0.03282272816,0.012270464143218224
2.494624911,-0.006292879581,0.012171569912369007
2.499682463,0.01531690359,0.012194389647706388
2.504743922,-0.01541653275,0.012194137513252117
2.509797828,0.003997564316,0.012165282316710914
2.51491038,-0.1692677736,0.011742806047203205
2.519898557,-0.1158921421,0.011031591980794868
2.52496413,-0.05570983887,0.010596960800020795
2.530032203,-0.09283038974,0.010220554439004687
2.535138245,0.1361067593,0.01033103991929514
2.540200953,0.3198620677,0.011485258433396817
2.545243453,0.1885073781,0.012766984898620081
2.550297411,0.09178239107,0.013475271259227515
2.555360692,0.1050962806,0.013973697278013487
2.560428661,0.1582711339,0.014641066224161585
2.565494286,-0.3065055609,0.014265616214525698
2.570560953,-0.5786013603,0.012023345199967719
2.575627359,-0.7807899714,0.008579731000331532
2.580727828,-0.9768208861,0.004097411153960208
2.585890797,-1.065865755,-0.0011757527483961822
2.590924911,-0.9573799372,-0.006268377480668353
2.595950432,-0.7435948253,-0.01054251967537512
2.601019338,-0.590531826,-0.013923800969142348
2.606087724,-0.6045053005,-0.016952255689858784
2.611151422,-0.5901767015,-0.019977010121940385
2.616215745,-0.6614374518,-0.023146299293781765
2.621284182,-0.672644496,-0.02652715444641273
2.626363453,-0.7264327407,-0.030080300663977988
2.631410536,-0.763045907,-0.03383906184481282
2.636478765,-0.861271739,-0.03795526874414722
2.641549651,-1.020592332,-0.04272662782991562
2.646616005,-1.176095843,-0.04829122779099734
2.65168887,-1.342459917,-0.05467937447372387
2.656743505,-1.38640523,-0.061576083114877084
2.661823192,-1.510255814,-0.06893314883918346
2.666987567,-1.604366899,-0.07697568867590832
2.671941942,-1.64802444,-0.08503247184598749
2.677009026,-1.698617816,-0.09351133056053787
2.682057307,-1.774823427,-0.10227878427636468
2.687127672,-1.785740376,-0.11130546331986356
2.69216413,-1.792336106,-0.12031587928105428
2.697222672,-1.775323749,-0.12933945789016998
2.702294286,-1.768169403,-0.13832507262946325
2.70738887,-1.770213604,-0.14733836735613043
2.712419547,-1.752103448,-0.15619818704623278
2.717485692,-1.620068669,-0.16474014350107194
2.722558036,-1.723983288,-0.17322123444096094
2.727619026,-1.724923611,-0.181948676104346
2.732694547,-1.729680181,-0.1907156331508334
2.737754495,-1.66536212,-0.19930500190126355
2.742830745,-1.737921834,-0.20794296198700998
2.74788913,-1.807790637,-0.21691075137581944
2.752952099,-1.672852397,-0.22572194526642328
2.75801038,-1.741744518,-0.2343579406153251
2.763089338,-1.889009356,-0.2435781638325166
2.768235172,-1.892428994,-0.2533074908476834
2.773270901,-2.011142969,-0.2631361561165169
2.778342828,-2.026813745,-0.2733762669578007
2.783405067,-1.925328612,-0.2833796115443792
2.788464286,-1.915884018,-0.29309637950474726
2.79355512,-1.956121206,-0.30295224742600607
2.798616995,-1.738721132,-0.31230366245583796
2.803669963,-1.381899953,-0.32018786169715274
2.808737411,-1.423853397,-0.3272968662981283
2.813802672,-1.377509713,-0.33439168395208907
2.818868922,-1.303428531,-0.34118283564142166
2.823935172,-1.425987482,-0.34809678757935236
2.829000172,-1.617775202,-0.35580511657658254
2.834072203,-1.664370179,-0.36412868813605137
2.83916788,-1.721756816,-0.37275599285980227
2.844215015,-1.650066972,-0.38126501778692573
2.849276995,-1.62649858,-0.38955797243338186
2.854317255,-1.473863602,-0.39737128817910605
2.859379807,-1.404938459,-0.40465833074486535
2.864457724,-1.56118989,-0.4121892075286504
2.869514495,-1.457334876,-0.4198212017783957
2.874605328,-1.407513738,-0.427113434710473
2.879615276,-1.408071518,-0.43416640257153644
2.884677463,-1.511799455,-0.4415568690121355
2.889744026,-1.516402483,-0.4492281569599346
2.894809651,-1.502074361,-0.45687339284137884
2.899876995,-1.453917742,-0.46436290726497104
2.904945276,-1.412703395,-0.4716273279863985
2.910009078,-1.56468153,-0.47916577185539094
2.915087411,-1.383679032,-0.48665215022434277
2.920149182,-1.501056194,-0.49395308477916516
2.925219234,-1.483121634,-0.501518053161769
2.930276578,-1.435397625,-0.5088980310934629
2.935377828,-1.432167411,-0.5162121141634105
2.94040538,-1.517414451,-0.5236267022581415
2.945523453,-1.510219932,-0.5313745291528931
2.950596057,-1.356359243,-0.5386450396476039
2.955660901,-1.247738481,-0.5452397140140115
2.960727932,-1.15944159,-0.5513383420351814
2.965793505,-1.05117178,-0.5569373537354368
2.970862047,-1.139790773,-0.5624898465955903
2.975928192,-1.248418927,-0.5685393549108938
2.980994755,-1.251866698,-0.5748732822294225
2.986069859,-1.251041174,-0.5812245411058317
2.991121422,-1.258548617,-0.5875632165725282
2.996195067,-1.104861021,-0.5935587673189234
3.001259859,-0.9273201227,-0.598705054718505
3.006319651,-0.9531872272,-0.6034625427409875
3.011401578,-1.174466133,-0.6088688322699081
3.01649163,-1.163655281,-0.6148194120596947
3.021539547,-1.032026649,-0.6203612221302148
3.026599182,-1.074191809,-0.6256895704440861
3.031647776,-1.460826993,-0.6320887108009181
3.036700745,-1.266833782,-0.638980103470214
3.041777828,-1.178292513,-0.6451871580428123
3.046967411,-0.4302806854,-0.6493610701051484
3.051914442,-0.5906225443,-0.6518862900678116
3.056931422,-0.5863013268,-0.6548385918292271
3.062035797,-1.113836765,-0.659177663015393
3.06707163,-0.3633711934,-0.6628971493077798
3.072132515,-0.8605247736,-0.665994147678255
3.077200484,-0.5885804892,-0.6696661579530588
3.082264495,-0.9193836451,-0.6734843314349092
3.087356265,-0.1823455691,-0.6762892073154027
3.092403661,-0.08191806078,-0.6769561289096035
3.097479078,0.2159425616,-0.6766160137946644
3.102543661,0.7366089225,-0.6742038757681657
3.107599755,0.3881246746,-0.6713604963722178
3.112663036,0.342693001,-0.669510328746553
3.11774814,0.8384283185,-0.6665072663734157
3.122876942,0.7408881187,-0.6624572657225435
3.127927047,0.4859049022,-0.6593595489381374
3.132984859,0.7100505829,-0.6563350899361351
3.138049807,0.3854038119,-0.6535608801631185
3.143115797,0.1166741997,-0.6522891190701258
3.148190015,0.2981363833,-0.6512366994067013
3.153247984,0.8863731623,-0.6482410931257767
3.158316526,1.061201692,-0.6433054106521949
3.163379963,1.084407687,-0.6378733316936072
3.16846064,1.39661324,-0.6315706987134433
3.173517515,1.571392655,-0.6240662813083047
3.178582359,1.650547504,-0.6159069691669694
