true,highpass,lowpass,high_low
0.002197265625,0.0019908475381809998,-0.0006048693603100445,0.0017548732746818139
0.002197265625,0.0017950907610743763,-0.0005040578002583705,0.001586077255498672
0.0029296875,0.0017082236413624291,0.00019030339561802462,0.0015702308917493013
0.0029296875,0.0016938178561357283,0.00015858616301502054,0.0015542513385793002
0.0029296875,0.0016792909896175456,0.0001321551358458503,0.0015386422756383006
0.0029296875,0.001665100932398455,0.00011012927987154193,0.0015237398730778265
0.00201416015625,0.0015683235351843876,-0.0006711650532320486,0.001364733663510166
0.00201416015625,0.0014237724355774235,-0.0005593042110267072,0.0012434927404315933
0.00018310546875,0.0011470938975514484,-0.0019919657487722565,0.0008617248387947479
0.00018310546875,0.0008000321687906799,-0.0016599714573102139,0.0005763954755087804
0.0040283203125,0.000890206824326164,0.0018210361553664886,0.0009748276726025571
0.0040283203125,0.0012524179125932336,0.001517530129472074,0.001276519023218583
0.00457763671875,0.001576620631903257,0.0017223721131017285,0.0015898707665576634
0.00457763671875,0.0018614858531206032,0.0014353100942514404,0.0018227426023143156
0.00274658203125,0.0019067280049448322,-0.00032978716104046634,0.0017034084444007142
0.00274658203125,0.0017982424068415583,-0.00027482263420038864,0.0016097819485650176
0.00164794921875,0.0016132517004000158,-0.0011445462055836573,0.0013625427998560456
0.00164794921875,0.001388488837937314,-0.0009537885046530478,0.0011755545340654627
-0.0003662109375,0.0010353940366504206,-0.00247329055075254,0.0007164227105228787
-0.0003662109375,0.0006180014697935261,-0.00206107545896045,0.00037444902172498277
-0.0003662109375,0.0003071162981590752,-0.0017175628824670417,0.00012305455446579182
-0.0003662109375,7.857587337799257e-05,-0.0014313024020558684,-5.868578802508571e-05
-0.0003662109375,-8.664261979553246e-05,-0.0011927520017132238,-0.00018719801815168623
0.00164794921875,-2.036645116062385e-05,0.0006845067954473136,4.371293489464319e-05
0.00164794921875,0.000189552597063312,0.000570422329539428,0.00022417711819750435
0.0018310546875,0.00037025689722500394,0.0006279398319078567,0.0003936826185598087
0.0018310546875,0.0005243528066452806,0.0005232831932565475,0.0005242555690644867
0.0018310546875,0.0006430554889222605,0.00043606932771378946,0.0006242385651760359
0.0018310546875,0.0007339491217509418,0.00036339110642815797,0.0007002620294488705
0.0018310546875,0.0008030613619989732,0.0003028259220234652,0.0007575854129102907
0.0018310546875,0.0008551735287820824,0.0002523549350195542,0.0008003718384400343
0.0010986328125,0.0008274864724454857,-0.0004000557833170382,0.0007158917219216199
0.0010986328125,0.0007506863665196544,-0.00033337981943086525,0.0006521348950696072
0.000732421875,0.0006594337114269155,-0.0005829922974423877,0.000546485892438797
0.000732421875,0.0005633891635807246,-0.00048582691453532314,0.00046800588375199293
0.000732421875,0.0004920437011381754,-0.0004048557621127693,0.00041050738629718034
0.000732421875,0.00043977233981561846,-0.00033737980176064107,0.0003691221451268676
0.002197265625,0.000535317006933516,0.0009395532901994659,0.0005720657599576933
0.002197265625,0.0007198112022342667,0.0007829610751662218,0.0007255520997735353
0.002197265625,0.0008593442384304867,0.0006524675626385181,0.0008405372679039441
0.002197265625,0.000963876209458131,0.0005437229688654318,0.0009256804603133401
0.002197265625,0.001041279111648491,0.0004531024740545266,0.0009878085082308577
0.002197265625,0.0010977591552098706,0.00037758539504543874,0.0010322888133767402
-0.0003662109375,0.0009051524723879457,-0.0018215759728788011,0.0006572680682727869
-0.0003662109375,0.0005642245222934427,-0.001517979977399001,0.0003749332041395841
0.00201416015625,0.0005239538361496219,0.0007186592636258326,0.0005416543295565502
0.00201416015625,0.000675518495619591,0.0005988827196881938,0.0006685516068985549
0.005126953125,0.0010738608358168682,0.003093063073698495,0.0012574246756242888
0.005126953125,0.0016091999892038989,0.0025775525614154127,0.0016972320412231275
0.005126953125,0.002009024867021025,0.0021479604678461776,0.002021655376186948
0.005126953125,0.0023039551715335893,0.0017899670565384813,0.0022572289792613066
0.0018310546875,0.0022184858618284602,-0.0012549428174679323,0.001902719618256061
0.0018310546875,0.0018962046245509644,-0.001045785681223277,0.0016287509603896697
0.00384521484375,0.0018302476770587904,0.0008069787291889359,0.00173722322725244
0.00384521484375,0.001928858828752218,0.0006724822743241131,0.001814642778349663
0.0018310546875,0.0018161347700906025,-0.0011180649016049057,0.0015493893453910107
0.0018310546875,0.001574995285582737,-0.0009317207513374215,0.0013471120094990863
0.00018310546875,0.0012412932330673513,-0.0021497249750728514,0.000933018850509151
0.00018310546875,0.0008648449067128645,-0.0017914374792273762,0.0006233646898092062
0.0010986328125,0.0006665708827810966,-0.0007299251128978136,0.0005396167013557411
0.0010986328125,0.000590436347823401,-0.0006082709274148446,0.0004814629591653786
0.00274658203125,0.000687382874809435,0.0008663985761126294,0.0007036570294733618
0.00274658203125,0.0008893774841803289,0.0007219988134271912,0.000874161241384589
0.00164794921875,0.0009445056029632628,-0.00031386166589400733,0.0008301085785216928
0.00164794921875,0.0009044577276333571,-0.0002615513882450062,0.0007984568989171422
0.00238037109375,0.0009422672802655838,0.00039239207229582827,0.0008922786249956061
0.00238037109375,0.0010275597585187328,0.0003269933935798569,0.0009638719071606531
0.00164794921875,0.0010260607536687755,-0.0003378570678501193,0.000902068224439785
0.00164794921875,0.0009698755875588955,-0.000281547556541766,0.000856109847186108
0.00164794921875,0.0009280952446010073,-0.00023462296378480506,0.0008223935892932061
0.00164794921875,0.0008974441010620055,-0.00019551913648733758,0.0007980838067393379
0.00164794921875,0.0008753442987403071,-0.000162932613739448,0.0007809554885148749
0.00146484375,0.0008431271486498862,-0.0002883650687412066,0.0007402642197961505
0.00146484375,0.0008061350861783186,-0.0002403042239510055,0.0007110042398029256
0.00146484375,0.0007795351043662959,-0.00020025351995917127,0.0006904634112457988
0.00146484375,0.000760861623859817,-0.0001668779332993094,0.0006765216641180783
0.00146484375,0.000748187308289162,-0.00013906494441609112,0.0006675280125886845
0.0025634765625,0.0008398869716715313,0.000799639890069924,0.0008362281460713852
0.0025634765625,0.0009932507293830776,0.00066636657505827,0.0009635339880808223
-0.00091552734375,0.0007927102306416566,-0.0023438644426597753,0.0005075670785233445
-0.00091552734375,0.00037819485831667684,-0.001953220368883146,0.00016624801948032927
0.00164794921875,0.0003009481285048448,0.0005085468280140449,0.0003198207375511357
0.00164794921875,0.0004405596903873961,0.0004237890233450374,0.00043903508429263624
0.00421142578125,0.000781979693106942,0.002489387988204198,0.0009371986290248744
0.002197265625,0.0010517501741135222,0.00039602319329516515,0.0009921386304027624
0.002197265625,0.001101695629911602,0.00033001932774597096,0.0010315432388056354
0.002197265625,0.0011375180011869413,0.0002750161064549758,0.0010591087380294897
0.002197265625,0.0011625775459358997,0.00022918008871247985,0.0010777232316428614
0.002197265625,0.0011794998128571467,0.00019098340726039992,0.0010896346850756244
0.00201416015625,0.0011736824551823858,6.564948758666601e-06,0.0010675808636893204
0.00201416015625,0.0011536335266493821,5.470790632222349e-06,0.0010492550961023674
0.00311279296875,0.001236849448161243,0.0009200863359435187,0.0012080528015959954
0.00311279296875,0.0013812109986099958,0.0007667386132862653,0.0013253498726714748
0.002197265625,0.001404614941064977,-0.00012399060871977883,0.0012656508001754538
0.002197265625,0.0013503430569776853,-0.00010332550726648219,0.0012181913693191245
0.00274658203125,0.001357135974949204,0.00037165908248626477,0.0012675471665434823
0.00274658203125,0.001402004881516802,0.00030971590207188725,0.001302705883385446
0.00238037109375,0.001400675447964042,-4.707919619009405e-05,0.001269061389404575
0.00238037109375,0.001370089544345068,-3.9232663491744923e-05,0.0012419693436326305
0.00238037109375,0.0013454604118251186,-3.2693886243120645e-05,0.0012201736574552788
0.0047607421875,0.0015420435238229805,0.0019563976729223996,0.0015797120828320186
0.0047607421875,0.001868896637801835,0.0016303313941019998,0.0018472088883745774
0.0047607421875,0.002112075551931434,0.001358609495085,0.002043578637672667
0.0047607421875,0.0022905935058387884,0.0011321745792375,0.00218528269432958
0.00238037109375,0.0022030180033678,-0.00104016376209375,0.00190818329741675
0.00146484375,0.0018678797021970455,-0.0016297425882031253,0.0015499140394333935
0.00146484375,0.0015421803767576305,-0.0013581188235026044,0.0012785168130976091
0.00054931640625,0.0012122258670205536,-0.0018947051393771704,0.0009297775937116695
0.00054931640625,0.0008951902130333359,-0.0015789209494809753,0.0006702710164411258
0.00054931640625,0.000659275142787387,-0.0013157674579008128,0.0004797258154520961
0.00054931640625,0.0004860522327973601,-0.0010964728815840107,0.0003421863133081446
0.00054931640625,0.00036101632175740417,-0.0009137274013200089,0.0002451305287503666
0.00201416015625,0.000405951403977606,0.00045926362389999255,0.00041079796942509566
0.00201416015625,0.0005565581682273597,0.00038271968658332714,0.000540754669896084
0.00164794921875,0.0006414087197918945,1.3757290902772666e-05,0.0005843494989837925
0.00164794921875,0.0006810403825989023,1.1464409085643889e-05,0.0006201698395522423
0.00421142578125,0.0009466476524338566,0.0021457841429880367,0.0010556600606660548
0.00274658203125,0.0012093802398100498,0.0005674503274900307,0.0011510229750536845
0.00274658203125,0.0012960737983442586,0.00047287527290835877,0.0012212375687591767
0.00201416015625,0.0012933214403492515,-0.00021628883507636762,0.001156084142583286
0.00201416015625,0.0012340910529166237,-0.00018024069589697307,0.001105515439388115
0.00421142578125,0.0013878709250119226,0.001680854107585856,0.001414505759791371
0.0040283203125,0.0016521252645830646,0.0012481238656965466,0.00161539786468429
0.0040283203125,0.0018347544508493547,0.0010401032214137891,0.001762513429991576
-0.00238037109375,0.0013858875641968873,-0.00447382348736351,0.0008531865595095783
-0.00238037109375,0.0005592267728496167,-0.003728186239469592,0.00016946195354787042
-0.0018310546875,-1.2403195638299638e-05,-0.0026490581943496598,-0.00025209910461205967
-0.0018310546875,-0.00039564052123823606,-0.002207548495291383,-0.0005603594279703403
0.000732421875,-0.00044283385497303666,0.0002966067226738474,-0.00037561198427786535
0.000732421875,-0.00027488163343442306,0.0002471722688948729,-0.00022742218776812342
0.000732421875,-0.00014016363660738492,0.00020597689074572742,-0.00010869631593892016
0.000732421875,-3.223102585356378e-05,0.0001716474089547729,-1.3696622689169534e-05
0.00201416015625,0.0001706539935780277,0.0012111547418373109,0.000265244970692508
0.00201416015625,0.00042423726028864366,0.0010092956181977594,0.0004774243837349269
0.00604248046875,0.0009833385732817518,0.004198013275581466,0.0012755817280362713
0.00604248046875,0.0017089361590102465,0.0034983443963178887,0.0018716096351291231
0.00567626953125,0.002217487807503748,0.002610111215681574,0.002253180844610823
0.00567626953125,0.0025643707252143845,0.002175092679734646,0.0025289818119889535
0.00567626953125,0.002815098877376321,0.0018125772331122059,0.002723960546079583
0.00604248046875,0.0030256441754132573,0.0018156568088435049,0.002915645323906916
0.00604248046875,0.0031999030643471964,0.0015130473407029207,0.0030465525440158984
0.00567626953125,0.003285617724673544,0.0009556970026691007,0.0030738067499458672
0.00567626953125,0.00331039427551897,0.0007964141688909169,0.0030818506294618742
0.00604248046875,0.0033509987966698854,0.0009688542553257646,0.0031344402020022383
0.00604248046875,0.0033988074989793073,0.000807378546104804,0.0031632230487179886
0.005859375,0.0034083277715618076,0.0005202275644623365,0.0031457732072800375
0.005859375,0.0033924642793454886,0.0004335229703852801,0.0031234696148945604
0.002197265625,0.003039269252176873,-0.002690488670512267,0.002518382168296042
0.002197265625,0.002489189755269129,-0.002242073892093556,0.0020590748782361576
0.00421142578125,0.002254743142146507,-0.0001899281132029633,0.0020325003007511003
0.00421142578125,0.002230584435341909,-0.0001582734276691361,0.002013415538704541
-0.000732421875,0.001763793955640492,-0.004251767569932613,0.0012169247260429368
-0.000732421875,0.0010397113986753972,-0.003543139641610511,0.0006230885768312236
0.002197265625,0.0007661955812102032,-0.0005112101180087592,0.0006500677903721157
0.002197265625,0.0007907221389746507,-0.00042600843167396607,0.0006801102689156854
0.00640869140625,0.001200890372309714,0.0031545144579800287,0.0013784925619161061
0.00128173828125,0.0013696967182191874,-0.0016436988891833095,0.0010957516630007787
0.00128173828125,0.0011126595373870715,-0.0013697490743194247,0.0008869860272319354
0.00494384765625,0.0012557916298699414,0.0019103002505671462,0.0013152924135696874
0.00494384765625,0.0016451610719951703,0.001591916875472622,0.0016403206904931204
0.00677490234375,0.0021071008407892,0.0028524763024771853,0.0021748622463971987
0.00677490234375,0.002593047709792908,0.0023770635853976544,0.002573412789393339
0.00677490234375,0.002955366385243945,0.0019808863211647123,0.002866777288509469
0.00677490234375,0.0032220613844404266,0.0016507386009705937,0.0030792138586704415
0.00146484375,0.002932452939700401,-0.003049433327316172,0.002388645097244349
0.00146484375,0.0023046631565857715,-0.0025411944394301434,0.0018641306478570517
0.00311279296875,0.001977645404301865,-0.0007443710172334529,0.0017301893659804725
0.00311279296875,0.001855880602595884,-0.0006203091810278777,0.0016307724404482692
0.0025634765625,0.0017155637242711537,-0.0009746879893982314,0.0014709953866648459
-0.00201416015625,0.001154163064581678,-0.0046269372567901935,0.0006286084899115077
-0.00201416015625,0.00038835679480591614,-0.0038557810473251616,2.5260818849091003e-06
0.00311279296875,0.0002852776170544628,0.0010593100647290322,0.0003556442032066964
0.00311279296875,0.0006062940909833603,0.0008827583872741934,0.0006314272088279815
0.00311279296875,0.0008570059142754378,0.0007356319893951613,0.0008459719211045035
0.00311279296875,0.0010520465617995486,0.0006130266578293011,0.001012135661438617
0.00421142578125,0.0013029802177851062,0.0014263828919410847,0.001314198642708377
0.00421142578125,0.0015775829280303426,0.001188652409950904,0.001542225608204939
0.00421142578125,0.0017848801693908537,0.0009905436749590869,0.0017126677608061476
0.00457763671875,0.001973119484255589,0.0011306288437159058,0.0018965294260247087
0.00457763671875,0.002140266452636099,0.0009421907030965884,0.002031350475405234
0.00640869140625,0.0024292905600274855,0.0023110378254971573,0.002418540311433819
0.00640869140625,0.002781281320053472,0.0019258648545809642,0.0027035161868286988
0.00787353515625,0.003173517911321544,0.0028255905038174706,0.003141888147002992
0.00787353515625,0.0035720378751163562,0.0023546587531812248,0.0034613670458495263
0.005859375,0.0036793677689541146,0.0002837488307760207,0.0033706751382106513
0.005859375,0.003596920580191501,0.00023645735898001697,0.0032914239237177294
0.005859375,0.003524874021561572,0.0001970477991500138,0.0032223443649787025
0.005859375,0.003462074422707911,0.0001642064992916784,0.00316226824785189
0.005859375,0.003407459770774445,0.000136838749409732,0.0031101305870140164
0.005859375,0.003360061897285469,0.00011403229117477702,0.0030649682967299513
0.0054931640625,0.00328571336634541,-0.00021014887193768583,0.002967907708319674
0.002197265625,0.0028978493371087945,-0.0029217060911980717,0.002368798843626352
0.002197265625,0.00235320491466032,-0.002434755075998393,0.0019179358246004367
0.00274658203125,0.0019932672979322153,-0.0015711988914569944,0.0016692249170786508
0.00274658203125,0.0017671664729124097,-0.0013093324095474954,0.0014874847563251456
-0.00018310546875,0.0013356129176819505,-0.0035325165912895797,0.0008930556895936295
-0.00018310546875,0.0007952228570169359,-0.00294376382607465,0.00045531497673588256
0.00640869140625,0.0009965310157826206,0.003040027540771125,0.0011823034271452118
0.00640869140625,0.0016574296070638287,0.0025333562839759374,0.0017370593049649294
0.009521484375,0.002444734311331754,0.004705124377271615,0.002650224317326287
0.009521484375,0.0032748843225693515,0.0039209369810596795,0.0033336163824321083
0.00732421875,0.0036963984158473713,0.0014363927967163998,0.0034909433595627375
0.00732421875,0.0038394229405115795,0.001196993997263666,0.003599202127489042
0.00787353515625,0.003987777857376402,0.0014552586695947218,0.0037575488403053404
0.00787353515625,0.004131729414482128,0.0012127155579956007,0.0038663645184378983
0.006591796875,0.00411413109630718,-5.7518936045332716e-05,0.0037348901842751336
0.006591796875,0.00399460897434103,-4.793244670444393e-05,0.003627105208791441
0.003662109375,0.0036302874057194917,-0.002481349955587037,0.00307468400923708
0.003662109375,0.0031280863152155273,-0.002067791629655864,0.0026557337747726735
0.003662109375,0.0027472224657024303,-0.0017231596913798869,0.002340824087785856
0.0029296875,0.002394357125259869,-0.002046317971983239,0.0019906593891468594
0.0029296875,0.002076025581042599,-0.0017052649766526992,0.00173227189397939
0.0010986328125,0.0016746683411176272,-0.002946933053460583,0.0012545227597923353
0.0010986328125,0.001240350946402123,-0.002455777544550486,0.0009043392654064312
0.00128173828125,0.0009386482668467557,-0.001893893396500405,0.0006811444792697411
0.00128173828125,0.0007357439158134011,-0.0015782444970836708,0.0005253813328227582
0.00128173828125,0.0005941410554070529,-0.0013152037475697258,0.0004205642551364366
0.00128173828125,0.0004988528029649423,-0.0010960031229747715,0.0003538659006067865
0.00439453125,0.0007211991141879877,0.0016806582048126903,0.0008084226678811425
0.00439453125,0.0011344325389828567,0.0014005485040105752,0.001158624899439922
0.003662109375,0.001386214397218111,0.000556772190842146,0.0013108105602748414
0.003662109375,0.0015245649979771284,0.0004639768257017887,0.0014281478914066428
0.00274658203125,0.0015480055404833116,-0.00037629209837350945,0.0013730693914963277
0.00146484375,0.0013814125149966615,-0.0013816919830195913,0.0011302211969951839
0.00146484375,0.0011606414290865306,-0.0011514099858496594,0.0009504549368196043
0.00164794921875,0.0010138635079041858,-0.0008069204309163829,0.0008483376952841341
0.00164794921875,0.0009210296519628491,-0.0006724336924303191,0.0007761693479271066
0.00128173828125,0.0008221301600473696,-0.0008655371916085993,0.0006687058553513723
0.00128173828125,0.0007244360758876113,-0.0007212809930071661,0.0005930072514426315
-0.00091552734375,0.00045586774278875584,-0.0024321221816726384,0.00019332320420135636
-0.00091552734375,9.251860893305124e-05,-0.002026768484727199,-0.00010014385412697152
0.00054931640625,-4.1102012274519556e-05,-0.00046827061227266574,-7.993552136526011e-05
0.00054931640625,-2.2730800672963735e-05,-0.0003902255102272215,-5.613941063244172e-05
0.00457763671875,0.0003651129647659621,0.003031745668560649,0.0006075341196563882
0.00457763671875,0.0009684525377558074,0.0025264547238005404,0.0011100891001235105
0.00384521484375,0.0013587368949986459,0.0014950273740004503,0.0013711269385442643
0.00384521484375,0.0015960440208356947,0.001245856145000375,0.0015642087593961203
0.0,0.001422007963087382,-0.0021661322489580207,0.0010958133983559818
0.0,0.000996193998505438,-0.0018051102074650173,0.0007415299797808512
0.00201416015625,0.0008572236321871374,0.00017420829065415222,0.0007951313284114115
0.00201416015625,0.0009059521309421922,0.0001451735755451268,0.0008367904440879135
0.00201416015625,0.0009438240542844668,0.00012097797962093911,0.0008690198656786914
0.00201416015625,0.0009731235284579012,0.0001008149830174492,0.0008938227515996783
0.00201416015625,0.0009956716065678893,8.401248584787415e-05,0.0009127935046842515
0.00274658203125,0.001079501552553865,0.0006803619673732285,0.0010432161357192616
0.00274658203125,0.0011980675807675104,0.000566968306144357,0.0011406949194381327
0.00201416015625,0.0012201008500573932,-0.00013787797404636918,0.0010966482296843238
0.00201416015625,0.001180058404826658,-0.00011489831170530765,0.0010623350669601156
0.00146484375,0.001098926765418287,-0.0005535122649627564,0.0009487050353836466
0.00146484375,0.000995626736712406,-0.00046126022080229703,0.000863182467847433
0.0010986328125,0.00088458704463403,-0.0006895592985852475,0.0007414828316140956
0.0010986328125,0.0007739510116946324,-0.0005746327488210396,0.0006513524880113894
0.0010986328125,0.0006920143356921722,-0.000478860624017533,0.0005855711575367445
0.0010986328125,0.0006322131261697677,-0.0003990505200146108,0.0005384618856075515
0.00238037109375,0.000705908177256865,0.0007355731343628243,0.0007086049915392249
0.00238037109375,0.0008605837281038407,0.0006129776119690204,0.0008380740811824934
0.0025634765625,0.0009949288522113576,0.0006634025672658504,0.0009647900990344933
0.00018310546875,0.0008937278599177212,-0.001430807105403458,0.0006824064994339777
0.00018310546875,0.0006370154966445252,-0.0011923392545028816,0.0004707105192674882
0.00457763671875,0.0008440674464931711,0.002668493329580932,0.0010099243449556948
0.00457763671875,0.00133426183348245,0.0022237444413174437,0.0014151238887401766
0.005126953125,0.0017525629102183424,0.002310884039639537,0.00180331937652936
0.005126953125,0.0021054678991176,0.0019257366996996146,0.0020891286991705105
0.0032958984375,0.0021988350390186456,7.890167683301252e-05,0.002006113824274497
0.0032958984375,0.0021233669709313607,6.575139736084377e-05,0.0019363110096976774
0.0032958984375,0.0020599098667706157,5.479283113403636e-05,0.001877626499894563
0.0032958984375,0.0020065603124041482,4.5660692611696904e-05,0.0018282967106048344
-0.0010986328125,0.0015622122085043948,-0.003624058797823586,0.001090733026110942
-0.0010986328125,0.0008916997680554018,-0.003020048998186322,0.0005360862438516087
-0.0010986328125,0.0003874754205469169,-0.0025167074984886015,0.00012345879154368797
-0.0010986328125,1.2359554812443595e-05,-0.0020972562487405013,-0.00017942370005600596
-0.0157470703125,-0.0015946643011872782,-0.013954744790617086,-0.0027183079820445335
-0.00531005859375,-0.0029539216740177574,-0.0029314442265559034,-0.002951878269703043
-0.00531005859375,-0.003166258299161857,-0.002442870188796587,-0.003100495743674105
-0.00787353515625,-0.0035344084175446405,-0.00417195562608049,-0.0035923672546842632
-0.00787353515625,-0.003981564336644785,-0.0034766296884004093,-0.003935661186804387
-0.00787353515625,-0.004293649729481261,-0.0028971914070003418,-0.004166698972892086
-0.00787353515625,-0.0045036840804700785,-0.002414326172500285,-0.004313742452472825
-0.01007080078125,-0.004837111391452567,-0.0038429931645835706,-0.004746737007191749
-0.01007080078125,-0.005230742804833408,-0.003202494303819642,-0.00504635657746852
-0.01519775390625,-0.005969210880085019,-0.006941206190683036,-0.006057574090139384
-0.02178955078125,-0.007487753789331258,-0.011277502554735865,-0.00783227640436804
-0.02178955078125,-0.009101119529539126,-0.00939791879561322,-0.009128101281000407
-0.0362548828125,-0.011594172329318551,-0.01988604235571935,-0.012347978695354986
-0.66119384765625,-0.07133396678270908,-0.5373541726662244,-0.11369944004484683
-0.66119384765625,-0.16347165891861076,-0.4477951438885205,-0.1893192484613298
-0.03717041015625,-0.17548753588814073,0.1468569113428996,-0.14618349523077342
-0.03717041015625,-0.13627321476945312,0.12238075945241635,-0.11275921711291952
0.01959228515625,-0.10072726236117682,0.14928621230409694,-0.07799876466433375
0.01959228515625,-0.06912685104428068,0.1244051769200808,-0.051533030320247815
0.01959228515625,-0.04506709254965711,0.103670980766734,-0.031545449520894275
0.01959228515625,-0.026896564550244795,0.08639248397227835,-0.016597560139106328
-0.16754150390625,-0.030319736845210297,-0.08395108757518471,-0.03519531418429888
-0.16754150390625,-0.047226785977203534,-0.06995923964598727,-0.04929337267436569
-0.16754150390625,-0.06004320278635518,-0.05829936637165606,-0.05988467220320071
-0.16754150390625,-0.06967165690347792,-0.04858280530971339,-0.06775448857677205
-0.16754150390625,-0.0768260354249064,-0.04048567109142781,-0.07352236594004471
-0.16754150390625,-0.08206956030060883,-0.033738059242856513,-0.07767578747717681
-0.36053466796875,-0.10339023115822892,-0.1889426860877971,-0.11116772706091693
-0.36053466796875,-0.13383744896162902,-0.15745223840649758,-0.13598424800207162
-0.36053466796875,-0.15639792254449691,-0.13121019867208134,-0.1541081294651864
-0.27008056640625,-0.16465107827801037,-0.03396341425798445,-0.1527703815489171
-0.27008056640625,-0.16343494380867463,-0.028302845214987032,-0.15115020757288486
-0.31475830078125,-0.16602367059182715,-0.06081714965832254,-0.156459441416054
-0.31475830078125,-0.17085024681289002,-0.05068095804860211,-0.15992576601613656
-0.30633544921875,-0.17323573721637414,-0.035215088738418436,-0.16068840553655997
-0.30633544921875,-0.17392904587130453,-0.02934590728201537,-0.16078512418136914
-0.31787109375,-0.17506566686942648,-0.034067959844387805,-0.16224769350351387
-0.340576171875,-0.17845937335546716,-0.04731086497448985,-0.16653678168446923
-0.340576171875,-0.18235854442906294,-0.03942572081207486,-0.1693646513729731
-0.3182373046875,-0.182898528947021,-0.014239044687145708,-0.16756584855975962
-0.3182373046875,-0.18126325366228146,-0.011865870572621423,-0.16586349156322144
-0.30230712890625,-0.17826745859440588,0.0033869210071904576,-0.16175342408516985
-0.30230712890625,-0.17453103361435895,0.002822434172658715,-0.15840799108826642
-0.30230712890625,-0.1714897308899013,0.002352028477215588,-0.15568593458379976
-0.26458740234375,-0.1655860680165225,0.033393129199763005,-0.14749705008776928
-0.26458740234375,-0.1581416275655857,0.027827607666469172,-0.14123533345358072
-0.2552490234375,-0.15160021436120974,0.03097165547726597,-0.13500277164862104
-0.2552490234375,-0.14593424908397368,0.02580971289772164,-0.13032116163109228
-0.2618408203125,-0.14227749423849298,0.016014930018934694,-0.1278872738514541
-0.2618408203125,-0.14006486898427645,0.013345775015778915,-0.12611844680245324
-0.2618408203125,-0.13845684439427566,0.01112147917981576,-0.12485881497844917
-0.2618408203125,-0.13731172455427199,0.009267899316513136,-0.12398630420238244
-0.30157470703125,-0.1401307044595522,-0.025388322835197402,-0.12969957885733813
-0.30157470703125,-0.14532459050951194,-0.02115693569599786,-0.13403662189010154
-0.30157470703125,-0.14926735690293322,-0.017630779746664882,-0.13730039534327246
-0.265869140625,-0.14898846309615676,0.015062322216320933,-0.13407475534047697
-0.265869140625,-0.1460560630936154,0.012551935180267437,-0.13163715415962604
-0.23876953125,-0.14137646116784186,0.03304295379605619,-0.1255201507165784
